front_id,back_id,labels
141,98,1
969334,969126,1
971928,969234,0
80026048,80026007,0
80028027,80028056,1
1341427,1341708,1
423446,423494,1
50002248,50000770,0
80026094,80026009,0
80025947,80259124,1
80025971,80025987,1
60064216,60006421,0
935921,936039,1
935921,936039,1
935921,936039,1
935921,936039,1
935580,935746,1
80280149,80280115,0
80259177,80259116,0
80259129,80025901,0
935634,935982,1
16,160,1
740215,740209,0
150,160,1
20005447,20005405,1
935763,935803,1
20005400,20005389,0
20005502,20005375,0
20005449,20005451,1
80280134,80028095,0
1015435,1013234,0
80280129,80028037,0
80259186,80025956,0
935689,936039,1
20005462,20005764,0
63,252,0
785662,785597,0
20005785,20005750,1
20005457,20005444,0
20005457,20005444,0
6,7,1
552859,552592,0
20005677,20005655,0
125,231,0
80025974,80259176,1
196,104,1
80002597,80259119,1
60002379,60002373,0
76,187,1
50002246,50002425,1
166,175,0
20005754,20005436,0
20,63,1
58,224,0
972129,969167,0
552222,552276,0
50002673,50257284,1
20005662,20005693,1
80028042,80028067,1
15,69,1
80025999,80259017,1
20005534,20005389,0
50002666,50002254,0
334178,423505,1
166,205,0
80026015,80026019,1
935881,935651,0
44,248,1
66,7,1
785863,785500,0
785740,785613,0
969085,972073,1
80259131,80259106,0
80002592,80025967,1
969325,969281,1
972174,972080,1
214,255,1
20005411,20005404,0
20005822,20005836,0
20005445,20005412,1
80026022,80026035,1
20005687,20005699,1
20005687,20005699,1
7,230,0
80026024,80026081,1
74,133,0
740283,740279,0
80028029,80280156,1
80026001,80026097,1
80259141,80025987,0
20005709,20005699,0
20005709,20005699,0
75,69,1
969495,969288,1
38,187,1
80026077,80026092,1
80028022,80280116,1
20005411,20005427,1
80280111,80028098,0
20005529,20005648,1
80002804,80028078,1
969506,972079,1
80026031,80026097,1
66,141,1
80025922,80025915,0
10,209,1
20005433,20005406,0
935734,935928,0
935734,935928,0
935734,935928,0
80028052,80280116,1
80025968,80025917,0
80025936,80259152,1
29,232,0
20005441,20005427,1
20005546,20325068,0
214,98,0
80000259,80259117,0
40,209,1
80280114,80280141,1
20005433,20005436,0
969062,969251,0
935696,935734,1
935696,935734,1
935696,935734,1
786578,785630,0
80025924,80025984,1
93,220,1
29,0,0
80026036,80026025,0
60016930,60016919,0
20005495,20005549,0
785937,785797,0
20005700,20005664,1
60005888,60005884,0
80280122,80028077,0
1246846,1341081,1
1015716,1013953,0
1015716,1013953,0
160,102,1
80028089,80280132,1
32,102,1
1076453,1198953,0
1198359,1198273,0
20005516,20005480,0
1013677,1013238,0
215,199,0
80259175,80259012,0
785881,785843,0
785614,785829,1
20005557,20005558,0
80026041,80026009,0
20005709,20005726,1
76,0,1
165,230,1
935863,935981,1
80025928,80259179,1
80025939,80025925,0
20,226,1
80280015,80028099,0
218,241,1
51,166,0
129,169,1
80259015,80025993,0
1014393,882310,0
1014393,882310,0
1014393,882310,0
1014393,882310,0
10,118,0
1198201,1198631,0
80002605,80026009,0
50002062,50002659,1
60016941,60016934,0
80026036,80260001,1
124,175,1
785389,785845,1
51,196,0
1014115,1013236,0
80025955,80025932,0
935698,935890,1
8,0,1
969179,969269,1
2,185,1
80259185,80025953,0
20005461,20005761,0
108,251,0
80025927,80025961,1
80259144,80025905,0
80028071,80028067,0
60016957,60016941,0
1246610,1341139,0
20005511,20005471,1
16,241,1
38,0,1
80025981,80259139,1
80025939,80025971,1
80280149,80028099,0
20005687,20005705,0
20005687,20005705,0
1198684,1198426,0
80028062,80028077,1
971977,972079,1
50002201,50002198,1
6,33,0
6,167,0
20005815,20005808,0
50001971,50002675,1
22,10,0
60016952,60016913,0
716782,716767,0
20005710,20005657,1
80259016,80025996,0
60023911,60002395,0
20005497,20005549,1
1197237,1198388,0
1245790,1341279,1
196,115,0
6,63,0
216,248,1
1197189,1198576,1
80025964,80025977,1
22,40,0
60016922,60016918,0
80026028,80026024,0
20005815,20005831,1
20005538,20005474,0
935660,935890,1
80028023,80028098,1
80002597,80025918,0
80028064,80028099,1
785924,785476,0
20005554,20005652,1
80280149,80002808,0
78,54,0
80028042,80028039,0
246,248,1
58,197,1
935729,935845,1
20005662,20005694,0
38,181,0
10,156,1
80259156,80025961,0
80002597,80025948,0
80028094,80028099,1
80002597,80002596,0
60005723,60005722,0
969504,969297,1
20005482,20005375,1
20005493,20325068,0
80025978,80025937,0
80259161,80025915,0
20005488,20005649,0
39,252,0
20005387,20005488,1
80025914,80025994,1
1197177,1198715,0
40,156,1
80025931,80259105,1
80259156,80025991,0
20005775,20005763,0
60002416,60002415,0
80025949,80025988,1
20005512,20005375,1
43,165,0
50002215,50002211,0
80026031,80002608,1
935923,935845,1
969313,969249,0
60016923,60016921,0
969436,969139,1
80025903,80025993,1
1245647,1341661,0
20,39,1
80025944,80025994,1
969151,972161,1
80025919,80025937,1
80280104,80002809,0
80028026,80028099,1
80280131,80028056,0
50001989,50001994,1
116,197,0
111,139,0
80028068,80280141,1
50,39,1
20005679,20005674,0
60016928,60016939,1
80259012,80259122,1
20005438,20005402,1
20005438,20005402,1
1198830,1198482,0
1341941,1341636,0
552957,552498,0
1197186,1198573,1
178,224,1
50,103,0
20005818,20005808,1
20005818,20005808,1
80028049,80028059,1
235,231,0
9,55,0
80028018,80028001,0
80028069,80028061,0
80026077,80026018,0
50002034,50002652,1
50,133,0
20005535,20319537,1
80025946,80259116,1
160,183,1
1198499,1197255,1
80025923,80259132,1
80025949,80025945,0
80026036,80026067,1
111,71,0
80028075,80028056,0
740217,740190,0
80259173,80259132,0
1340549,1341053,1
80259178,80025925,0
80025999,80259127,1
20005711,20005695,1
20005711,20005695,1
20005536,20325061,0
122,124,0
60006087,60006089,1
785824,785912,1
1198482,1198654,0
935913,935991,1
50,163,0
66,117,1
740223,740185,0
117,200,0
80002597,80259013,1
2,132,1
1198243,1200833,1
29,235,1
80025953,80259132,1
9,115,0
20005761,20005408,1
60,175,0
20005518,20005650,1
20005518,20005650,1
76,152,0
20005454,20005763,0
785917,785516,0
55,251,0
22,195,1
80002807,80280141,1
20005711,20005718,0
71,94,0
972075,969134,0
60005817,60005811,0
71,228,0
80259016,80259105,0
1341113,1247062,0
20005756,20005414,1
20005821,20005809,1
20005821,20005809,1
1198721,1198549,1
117,230,0
20005453,20005413,1
60006299,60062911,1
80026087,80002604,0
80025983,80259132,1
20005773,20005435,0
785566,785630,1
20005548,20005650,1
209,179,1
80028018,80280107,1
80025981,80025959,0
552466,552410,0
80280158,80028078,0
60016956,60016938,0
20005762,20005412,0
20005762,20005412,0
20005453,20005763,1
552939,552425,0
80000260,80026068,0
20005677,20005656,1
1198930,1198238,0
20005532,20005487,0
785381,785476,1
149,214,0
50002350,50000769,0
80259015,80259124,0
50002066,50000765,1
935787,935903,0
785703,785877,1
60002392,60023910,1
740212,716674,1
1197237,1198822,0
50000540,50002648,1
1198560,1197237,1
50002205,50002213,1
1341519,1245637,0
1095603,1095379,0
80026021,80026027,1
969416,969239,1
80028018,80028051,1
1198395,1074754,1
1245799,1341288,1
10,103,1
50002034,50003270,1
80259103,80025961,0
971934,969144,0
20005672,20005714,0
80002596,80025915,0
80280111,80280138,1
80259112,80259166,1
80280113,80028079,0
150,53,0
80025981,80025921,0
50002020,50002059,1
80026012,80026099,1
60064610,60064618,1
20005508,20005651,0
80259108,80025915,0
80259109,80025956,0
80026094,80002602,0
80002601,80026003,0
80259175,80002594,0
80025914,80025941,1
80028033,80280118,1
40,103,1
935854,935738,0
80259103,80025991,0
20005766,20005431,1
20005766,20005431,1
80025968,80259119,1
20005446,20005440,0
80280129,80028086,0
60,166,1
1014975,1015857,1
972095,969132,1
80280016,80028077,0
72,176,1
80028063,80280118,1
20005452,20005435,0
50002239,50002254,0
785551,785775,1
60002415,60002412,0
80025946,80025987,1
80025998,80259119,1
99,187,0
969226,969249,1
1198459,1198717,0
80028062,80028003,0
50002238,50002645,1
80026028,80002607,1
80259181,80025977,0
176,102,0
935685,935647,0
1197247,1198400,0
80025919,80259176,1
935860,935978,1
80028052,80028021,0
50002220,50002224,1
1245609,1341648,1
2,27,0
1095427,1198739,0
13,104,1
50002326,50257284,1
80259001,80025937,0
20005717,20005673,1
969206,969132,1
1198424,1198772,1
60006358,60006352,0
80026013,80026054,1
1015716,882310,1
1015716,882310,1
1015716,882310,1
1015716,882310,1
80025931,80259186,1
1198289,1198547,1
20005755,20005422,0
20005755,20005422,0
20005518,20005463,1
80025962,80025905,0
110,8,0
58,41,0
80028052,80028051,0
969228,969271,1
50002094,50257284,1
50002399,50000763,0
1198310,1198224,0
50002246,50002482,1
80259167,80259145,0
60016948,60016937,0
20005548,20005463,1
20005704,20005660,0
20005704,20005660,0
1341881,1246905,0
50002036,50002645,1
969510,969142,1
1341570,1341776,1
935618,935640,1
11,7,1
80028008,80280141,1
80025925,80259125,1
80025966,80259126,1
50001965,50000900,1
20005774,20005402,1
60016954,60016932,0
20005483,20325061,0
80259115,80259116,1
80259183,80259152,0
729454,785755,1
118,254,1
20005368,20005653,1
116,167,0
80028062,80028059,0
20005369,20005474,1
18,94,0
80026022,80026092,1
60005753,60005759,1
80259178,80259124,0
785921,785833,0
20005546,20005488,0
20005474,20005648,1
936000,935922,0
1197264,1097238,0
20005818,20005800,0
20005376,20005490,1
80025923,80025901,0
80025939,80259157,1
80026052,80026092,1
80025903,80025969,1
29,177,0
80280111,80028073,0
1198287,1198459,0
1198579,1198235,0
1198937,1198851,1
20005765,20005423,1
20005765,20005423,1
1198675,1198851,1
24,253,0
20005818,20005830,0
20005818,20005830,0
80025979,80025915,0
43,214,1
80026031,80026016,0
80028036,80028039,1
60016925,60016910,0
80026098,80026047,0
1014992,1014551,0
50002033,50000764,1
80028085,80028038,0
80028027,80280116,1
971928,972030,1
60016935,60016922,0
121,255,1
20005783,20005777,0
50002063,50000764,1
20005557,20005473,0
60006279,60006273,0
50002659,50003269,1
80259159,80259114,0
80025996,80025993,0
785748,729038,0
1198829,1074754,1
20005755,20005778,1
80026041,80002602,0
60001696,60016933,1
80002594,80259122,1
60023710,60002377,0
80026005,80026006,1
7,102,1
80259149,80259132,0
141,102,1
1341456,1245819,0
80259118,80025935,0
60006085,60006081,0
80280112,80028076,0
151,231,1
20005681,20005723,0
20005681,20005723,0
80026098,80026009,0
881659,935889,1
2,108,1
972001,972168,0
50002029,50002068,1
80026058,80026002,0
971981,969142,1
80028087,80028099,1
74,169,1
20005687,20005718,0
50002668,50000766,0
716721,716761,1
1014968,1014087,0
1014968,1014087,0
1014968,1014087,0
969429,972095,0
935863,935747,0
80002605,80002602,0
53,231,1
80025903,80259179,1
80259175,80259151,0
60016942,60016920,0
20005752,20005456,1
20005506,20005375,0
80280139,80028002,0
1198658,1198748,0
1198431,1198951,1
129,226,1
215,0,1
1009397,1198478,0
50001955,50002654,1
80280149,80028014,0
1246824,1341863,1
785784,785426,0
20005461,20005444,0
20005681,20005655,0
20005782,20005456,1
1076187,1198415,0
80002597,80259123,1
20005497,20005472,1
50000755,50000765,1
80025948,80025956,1
80259016,80025911,0
80026069,80025987,0
80028007,80028077,1
80259011,80025987,0
1197217,1198443,0
80026013,80026003,0
20005393,20005472,1
20005431,20005764,1
80280155,80028039,0
785513,785914,1
80026015,80026023,1
1198455,1197227,1
80259016,80025941,0
785488,785857,1
1198688,1197206,1
80259135,80025945,0
1246902,1341880,1
63,167,0
60001699,60016910,1
665795,785457,1
101,197,1
161,248,1
50001946,50002675,1
20005523,20005483,0
80259017,80259143,0
20005710,20005714,1
20005534,20005488,1
20005534,20005488,1
60059012,60005902,0
20005685,20005657,1
80002592,80025971,1
20005483,20005476,0
20005483,20005476,0
80026022,80026039,1
1012890,1013234,0
253,115,0
80259125,80259124,0
740219,740236,1
20005493,20005488,0
75,73,1
22,149,0
969205,971970,1
60006328,60006327,0
80025928,80025973,1
935900,935784,1
80280115,80028098,0
80025903,80025916,1
58,254,1
80002804,80028082,1
80259167,80025959,0
197,167,0
80280129,80280107,0
971925,969274,0
22,179,0
785499,785591,1
80259108,80259157,1
935620,935965,0
80028003,80028038,1
80002594,80025993,1
80280104,80028075,0
740168,740247,1
80025972,80025917,0
60016912,60016918,1
60006123,60006124,1
20005542,20005483,1
50000753,50257284,1
80025989,80025935,0
88,254,1
20005459,20005448,1
785457,785715,1
785936,785709,0
80025931,80259162,1
80028033,80028038,1
1340982,1245735,0
60016934,60016919,0
80259173,80025984,0
935653,936041,1
20005400,20005376,1
20005443,20005431,0
80280117,80280012,1
80280126,80028077,0
969435,971977,1
111,218,0
80025919,80025994,1
20005680,20005660,0
129,39,1
50002123,50002212,0
785535,785447,0
1340865,1341771,1
1198535,1198363,1
60005729,60005728,0
80028052,80028064,1
1014116,1014556,1
80259167,80025921,0
215,163,1
111,248,0
785521,785834,1
27,112,1
13,214,1
80259111,80025937,0
80026045,80026009,0
80002597,80025994,1
936031,935835,0
80025914,80259127,1
935962,935806,1
80026005,80026002,0
50,78,0
935957,935647,1
66,55,0
80259014,80025905,0
969163,971976,0
16,111,1
1340255,1341037,1
20005387,20005379,0
20,230,1
20005454,20005416,0
80025997,80259138,1
11,117,1
80028004,80280132,1
972177,972010,1
80002609,80026009,0
1198354,1198788,0
80025999,80259184,1
101,10,1
785440,785629,1
20005444,20005408,1
60016934,60016945,1
124,179,1
1014096,1014977,1
27,246,1
80025951,80259143,1
935725,935997,1
122,99,0
20005763,20005764,0
20005763,20005764,0
935873,935797,0
43,190,1
66,115,0
60016951,60016929,0
117,175,0
1341609,1341894,0
20005439,20005414,1
1198757,1198667,1
20005758,20005444,0
80026069,80259126,0
50000753,50003268,1
20005460,20005441,0
80259148,80025905,0
80280142,80028046,0
128,94,0
785851,785763,0
128,228,0
740273,740285,1
80025981,80259143,1
79,5,1
80280102,80028039,0
20005522,20005554,0
80280153,80028099,0
133,241,1
20005691,20005705,0
20005691,20005705,0
20005796,20005809,1
20005796,20005809,1
117,205,0
50002201,50002202,1
969435,969212,1
80259129,80259119,0
80028004,80028076,1
10,167,0
80025981,80025934,0
1198389,1198217,1
20005508,20005527,1
785866,785729,0
20005755,20005404,1
60016956,60016913,0
935919,935997,1
20005710,20005661,1
20005677,20005713,1
20005537,20005386,0
60023915,60002395,0
80000260,80026043,0
1198889,1197227,1
80259015,80025938,0
20005825,20005803,0
80028069,80028097,1
200,115,0
1014367,1013048,0
216,252,1
1198605,1200851,1
80025981,80025964,0
60016926,60016918,0
246,251,0
552851,552996,1
552851,552996,1
552851,552996,1
552851,552996,1
80026094,80026003,0
79,139,1
80000260,80026073,0
50002362,50002254,1
32,169,0
20005419,20005431,1
80026021,80026084,1
785395,785939,1
80280133,80280132,0
785477,785749,1
80025926,80259166,1
148,94,1
80280149,80280109,0
10,160,1
80280001,80028056,0
60005727,60005722,0
80259104,80025977,0
32,199,0
80280139,80280127,0
20005449,20005431,1
80025936,80025935,0
80280114,80028095,0
80026026,80026054,1
935659,935969,0
785468,785821,1
80259165,80025915,0
20005492,20005649,0
20005442,20005764,0
43,252,0
80280149,80280139,0
40,160,1
80026019,80002602,1
80025968,80259176,1
20005657,20005655,0
80259167,80259158,0
50002219,50002211,0
1200851,1198433,0
166,169,0
50002009,50000772,1
20005785,20005758,0
60016927,60016921,0
208,94,1
60006133,60006132,0
80025998,80025944,0
20005508,20005394,0
148,228,1
80025998,80259176,1
104,220,0
20005396,20005554,1
80280135,80028056,0
60016916,60016933,1
80028041,80280012,1
611460,684104,1
1015417,1015858,1
1014976,882800,0
110,215,0
20005438,20005406,1
20005443,20005750,1
13,161,1
44,228,1
178,228,1
177,252,0
80026069,80259177,1
104,250,0
50002039,50257284,1
1198969,1198363,1
20005818,20005812,1
60016952,60001695,0
1198707,1198363,1
80028071,80280012,1
80026055,80026029,0
20005493,20005463,1
50002038,50002425,1
13,55,0
8,167,1
80259111,80259106,0
935882,935844,0
208,228,1
20,177,1
1198486,1198228,0
80259121,80025987,0
20005518,20319537,1
80025953,80025945,0
20005676,20005705,1
80026036,80026071,1
80280146,80028041,0
423584,423506,0
80259113,80259127,1
15,183,1
80025925,80259182,1
1198781,1198261,1
80280136,80028059,0
66,121,1
121,200,0
20005751,20005448,1
80259183,80259127,0
80259136,80025953,0
13,115,0
14,156,0
1158698,1158664,0
6,255,1
20005531,20005369,0
20005538,20319537,0
80028013,80280141,1
75,94,0
20005418,20005423,1
1198574,1198488,0
80259189,80259122,0
50002246,50002673,1
20005468,20005379,0
121,230,0
1245712,1341563,1
20005435,20005777,1
58,14,1
75,183,1
149,132,1
935882,935806,0
1341916,1341382,0
20005766,20005412,0
20005766,20005412,0
20005448,20005423,1
20005448,20005423,1
20005508,20005474,1
785369,785470,1
971973,969295,0
20005677,20005660,1
80025955,80259158,1
86,177,0
716744,716749,1
66,255,1
181,205,1
132,179,0
785825,785871,1
80028011,80028039,1
785464,785865,1
20005707,20005660,1
80002592,80259157,1
80280104,80280126,1
60,36,1
20005533,20005480,1
50002205,50002217,1
935655,935847,1
785395,785886,1
41,148,0
80026048,80026039,0
51,108,1
80025928,80259159,1
20005676,20005714,0
552990,552924,0
1198672,1198586,1
205,241,0
1198293,1198465,0
935724,935802,1
60001694,60016944,1
552143,552251,0
80280129,80280132,1
215,253,0
80259113,80025956,0
41,44,0
80026098,80002602,0
80026028,80026047,1
80025914,80025945,1
80026005,80026063,1
20005558,20005653,0
1015716,1013513,0
1015716,1013513,0
1015716,1013513,0
50002263,50000768,0
36,254,0
80259175,80025935,0
9,205,1
1197223,1198622,1
1341214,1341661,1
50002269,50000763,0
41,208,0
80025944,80025945,1
111,108,1
785779,785417,0
80259159,80025988,0
1341554,1341702,1
60002419,60002412,0
74,226,1
80259175,80025965,0
20005773,20005451,1
935700,935932,0
935918,935802,1
50002238,50257283,1
972012,971934,0
80028008,80280011,1
20005486,20005394,1
80025939,80025951,1
80280129,80028099,0
80259167,80259176,1
80025997,80025941,0
80259129,80025993,0
969208,969295,0
13,108,1
44,175,1
80260001,80002604,0
60016936,60016930,0
80259175,80025995,0
20005400,20005481,0
972171,971975,0
935645,935993,1
80280011,80028038,0
60023915,60023912,0
969085,972000,1
80259134,80002595,0
80026069,80025932,0
20005785,20324638,0
80028051,80028056,1
76,248,1
58,24,0
7,98,0
1247078,1341126,0
80028028,80028072,1
20005765,20005417,0
969152,969079,0
80025971,80259124,1
20005724,20005693,1
50002036,50257283,1
60016952,60016937,0
969159,972168,0
80026001,80026024,1
972154,969261,1
80028062,80028046,0
80028023,80028078,1
1198437,1198957,1
20005678,20005698,1
58,54,0
80028058,80028072,1
60006266,60006263,0
969327,969097,0
20005502,20005472,1
80026056,80026081,1
1012891,1015877,0
60001697,60016921,1
969506,972006,1
935853,935891,1
1198351,1197212,0
1197241,1095575,0
20005534,20005481,0
1014134,1014574,1
50002084,50002666,1
235,254,1
1198495,1198237,0
548745,548735,0
80280145,80028038,0
20005698,20005708,0
60005801,60005804,1
20005473,20325068,0
50000761,50000771,1
8,248,1
80028065,80028088,1
121,125,1
20005524,20005371,0
785863,785592,0
80259136,80259122,0
20005701,20005658,1
20005515,20005653,1
80025927,80259151,1
1198855,1198249,0
20005822,20005800,0
80025926,80025984,1
38,248,1
1198609,1198871,0
50001938,50002625,1
80025927,80025901,0
80028008,80028089,1
971995,971967,1
80026096,80026052,0
18,241,0
20005450,20005416,1
80025903,80025973,1
935856,935702,0
80025955,80259105,1
80259129,80259152,1
20005381,20005367,0
33,254,1
152,181,0
20005765,20005427,1
20005822,20005830,0
785526,785751,1
80259167,80025934,0
29,32,0
60016929,60016910,0
80028089,80028038,0
1341010,1341294,1
20005438,20005422,0
80000259,80259179,0
969473,972140,0
9,18,1
63,254,1
20005448,20005434,0
80259167,80025964,0
20005443,20005772,0
785869,785781,0
80026051,80026023,0
80028043,80028059,1
60006063,60006062,0
50002263,50003269,0
214,190,0
50002210,50002207,0
1245698,1341245,0
74,39,1
935824,935980,1
20005663,20005658,1
80025928,80259106,1
20005681,20005675,1
50002168,50002632,1
20005376,20005375,0
29,226,0
1198407,1198235,1
214,220,0
32,163,1
1341393,1341947,1
80026045,80002602,0
60001696,60016937,1
60023714,60002377,0
80259153,80259132,0
80025958,80259106,1
20005711,20005675,1
60005899,60005895,0
80025935,80259122,1
80028076,80280116,1
80026048,80026057,1
124,102,1
969105,969247,1
27,169,1
60,117,1
80259168,80025937,0
151,235,1
20005685,20005723,0
214,250,0
50002274,50002627,1
2,112,1
80259112,80025953,0
1198762,1198934,1
1198500,1198934,1
20005557,20005650,0
740213,740197,0
785379,785434,1
50002262,50000765,0
785794,785757,0
80025965,80259122,1
20005691,20005718,0
50,187,0
51,228,0
80259185,80259116,0
80280158,80280156,0
80026055,80026073,1
80002609,80002602,0
60016946,60016920,0
166,112,1
969432,969135,0
80025919,80259127,1
80026098,80260001,1
80025972,80259138,1
785891,785715,0
785840,785527,0
20325061,20005650,1
1197240,1095482,0
196,112,1
80028032,80280143,1
935968,935812,1
99,179,1
80002597,80259127,1
200,231,1
20005497,20005476,1
20005497,20005476,1
2,246,1
76,195,1
785481,785845,1
1198504,1198418,0
80259016,80259159,0
80028085,80280154,1
18,190,1
78,241,1
152,190,1
80028048,80028082,1
60006427,60006429,1
185,94,0
80259015,80025987,0
1341479,1341609,1
185,228,0
652132,716747,1
80026017,80026003,0
20005393,20005476,1
230,231,1
80280159,80028039,0
936018,935631,0
5,54,0
1198658,1198314,1
1198379,1198899,1
80028087,80028002,0
969336,969290,1
20005538,20005506,0
80259139,80025945,0
1341046,1341334,0
60001699,60016914,1
80280111,80280118,1
696090,740245,1
969168,972177,0
20005697,20005675,0
24,139,1
88,98,0
20005488,20005651,0
80025975,80259139,1
20005783,20005415,1
80026005,80026039,1
80026089,80026024,0
80025939,80002596,1
936024,935790,0
80259129,80259124,0
80028085,80028098,1
80280134,80280118,0
80025928,80025977,1
80028008,80028036,1
139,54,0
88,128,0
935957,935917,0
72,156,1
151,148,0
1341642,1341564,0
80028042,80028003,0
80025958,80025977,1
50002062,50002399,1
60016912,60016922,1
80259161,80025977,0
20005554,20325068,0
552940,552482,0
1014373,1013054,0
1198618,1198880,0
1198583,1198931,0
80028017,80028098,1
1198583,1198669,0
20005411,20324638,0
27,250,0
80280149,80002802,0
1341057,1341349,0
80025931,80259166,1
1013237,1013676,1
651569,740287,1
785658,785549,0
785760,785535,0
1341463,1341595,0
93,228,1
80025942,80025905,0
60016938,60016919,0
80259177,80025984,0
80026048,80260101,1
1158238,1158271,1
80028088,80028099,1
151,208,0
20005447,20005431,0
1245676,1341695,1
1198943,1198681,0
161,220,0
20005662,20005730,1
935856,935934,0
80280136,80028072,0
80259109,80259116,1
1198481,1198743,0
20005381,20005471,0
20325061,20005463,1
9,99,1
1014571,1015894,1
80259115,80025937,0
80025978,80259116,1
80280151,80280128,0
969161,969503,1
161,250,0
665795,785490,1
111,103,0
80028093,80002802,0
60006129,60006126,0
80259104,80259122,1
60023713,60002374,0
80259177,80025916,0
80026002,80026009,1
50002038,50002482,1
552855,552476,0
80259018,80025905,0
1200822,1198752,0
80259168,80259106,0
20005448,20005404,0
80028087,80280013,1
972002,969134,0
1198548,1198810,0
935642,935990,1
1198493,1198841,1
80026022,80026072,1
60006427,60006421,0
80259115,80025967,0
20005756,20005419,0
80025981,80259013,1
44,230,0
20005392,20005554,0
80259131,80025944,0
80025985,80259132,1
1198302,1198908,0
111,133,0
80259178,80025987,0
20005432,20005402,1
1247037,1341922,1
1341548,1245691,0
935742,935820,1
80280112,80280156,1
969430,972121,1
80025999,80259188,1
101,14,1
785388,785443,1
380133,423558,1
124,183,1
80280105,80280116,1
1197271,1198964,0
111,163,0
1197271,1198702,0
66,178,1
80025943,80025938,0
20005462,20005402,1
80025959,80025915,0
122,216,0
20005762,20005444,0
80259015,80259126,0
1198679,1197260,1
80259184,80259143,0
935850,935888,1
935850,935888,1
935850,935888,1
20005413,20005777,0
80259015,80259184,1
116,251,0
80025927,80025969,1
132,94,0
121,235,1
20005670,20005701,1
20005525,20005379,0
178,230,0
20005494,20005475,1
1012846,1013128,0
122,246,0
80025975,80025922,0
58,71,1
50002201,50002206,1
11,255,1
14,33,0
1198372,1198806,1
20005532,20005549,0
972149,969321,1
101,148,1
20005700,20005701,1
20005700,20005701,1
785922,785434,0
1341865,1245567,1
20005755,20005408,1
969417,969144,0
1198560,1198732,0
20005524,20005475,1
50002196,50002212,1
88,71,1
14,63,0
20005750,20005414,1
785634,785443,0
20005755,20005758,1
969345,969299,1
20005542,20005650,1
20005542,20005650,1
20005531,20005491,1
80259103,80259138,1
41,93,0
20005723,20005661,1
36,169,0
60064216,60064217,1
969229,972025,0
72,103,1
58,205,1
80026021,80026088,1
20005757,20005430,1
80025936,80002595,1
74,149,1
148,98,1
80259113,80025901,0
80026048,80026014,0
80026074,80026099,1
936033,935799,0
20005784,20005774,0
80025903,80259159,1
80259108,80025977,0
36,199,0
80259153,80025938,0
969333,969423,1
1014834,1013513,0
1014834,1013513,0
1014834,1013513,0
552128,552290,0
80025978,80025987,1
13,31,1
80280113,80028037,0
44,98,1
20005446,20005764,0
178,98,1
60006358,60006354,0
80025931,80259113,1
80025972,80259114,1
80280149,80280122,0
1341570,1245819,0
935903,935982,1
80028049,80280123,1
785779,785362,0
1095511,1095567,1
50002022,50000765,0
80025984,80259124,1
60016931,60016921,0
50002326,50000763,0
60005896,60005892,0
50000069,50002669,1
50002056,50002285,1
50002044,50000770,1
1200866,1198882,0
80280112,80002809,0
50002038,50002645,1
148,232,1
20005396,20005558,1
80280139,80028056,0
60016916,60016937,1
1198759,1198931,1
969079,969126,0
20005518,20005389,0
80002804,80280118,1
80259186,80025993,0
60006013,60006014,1
20005462,20005405,0
50002074,50000770,1
27,63,1
44,232,1
80028057,80028037,0
178,232,1
80026069,80259181,1
1341140,1245603,0
43,7,1
60016956,60001695,0
1198690,1198952,1
80028049,80028067,1
20005438,20005760,1
20005534,20005468,1
22,69,1
80259115,80259106,0
20005704,20005722,0
1198435,1198783,1
58,133,0
80028044,80028073,1
20005488,20005473,1
20005524,20005548,0
80026001,80026081,1
80025957,80025945,0
80026036,80026075,1
1197208,1198952,0
15,187,1
20005755,20005416,0
20005755,20005416,0
80280146,80028024,0
80259115,80259177,1
552864,552485,0
969170,971934,0
785853,785397,0
20005699,20005694,0
1197218,1198964,0
20005754,20005750,1
1012845,1015326,0
1197218,1198702,0
20005506,20005648,1
80026031,80026081,1
66,125,1
695923,740242,1
177,167,0
75,181,0
80259141,80025994,0
1198917,1198311,1
216,69,1
20005542,20005463,1
80025913,80259152,1
80280146,80028054,0
79,94,0
716628,716794,1
20005784,20005750,1
969158,969085,0
20005536,20005648,1
969428,904619,0
904619,969428,1
20005554,20005473,1
1198727,1198383,0
740299,740293,0
1198434,1198692,1
58,18,1
75,187,1
20005484,20005473,0
80025943,80259152,1
80280146,80028084,0
29,239,0
80025901,80025984,1
80028044,80028022,0
80280111,80280012,1
20005392,20005495,1
80025979,80025977,0
80025955,80259162,1
24,53,0
80028096,80280156,1
904084,972044,1
904084,972044,1
1012845,1013125,0
80028084,80028059,0
80028089,80280116,1
80026016,80026092,1
183,255,1
50003268,50002254,0
80025931,80025984,1
20005672,20005670,1
80026036,80026032,0
29,141,0
20005482,20005546,1
75,9,0
590653,596799,0
590653,596799,0
1198660,1198230,1
80026098,80026011,0
1198246,1198590,1
50002084,50000763,1
785931,785443,0
1198796,1198276,1
80026046,80026092,1
50002205,50002221,1
39,102,1
20005702,20005670,1
80025903,80002594,1
80025926,80259117,1
80280111,80028067,0
51,112,1
80025928,80259163,1
20005680,20005714,0
785369,785608,1
80026098,80026041,0
20005400,20005490,1
209,241,0
969067,969114,0
80025903,80259106,1
80002805,80280156,1
86,226,0
80028021,80280116,1
60016948,60001694,0
80280111,80028097,0
9,209,1
1076186,1198242,0
